StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Browser check_Browser,Browser check_Version,Browser check_Operating System,Browser check_Resolution,Self_Nat_Overlap,NTIN.Q1,NTIN.Q2a,NTIN.Q2a_7_TEXT,NTIN.Q2b,NTIN.Q2b_7_TEXT,NTIN.Q3,NTIN.Q3_4_TEXT,NTIN.Q4,NTIN.Q5,NTIN.Q6,NTIN.Q7,Big five_1,Big five_2,Big five_3,Big five_4,Big five_5,Big five_6,Big five_7,Big five_8,Big five_9,Big five_10,Big five_11,Big five_12,Big five_13,Big five_14,Big five_15,Big five_16,Big five_17,Big five_18,Big five_19,Big five_20,Big five_21,Big five_22,Big five_23,Big five_24,Big five_25,Big five_26,Big five_27,Big five_28,Big five_29,Big five_30,Big five_31,Big five_32,Big five_33,Big five_34,Big five_35,Big five_36,Big five_37,Big five_38,Big five_39,Big five_40,Big five_41,Big five_42,Big five_43,Big five_44,Demo.Q1,Demo.Q2,Demo.Q3,Demo.Q3_8_TEXT,Demo.Q4,Demo.Q4_1_TEXT,Demo.Q4_2_TEXT,Demo.Q4_3_TEXT,Demo.Q4_4_TEXT,Demo.Q5,Demo.Q6,Demo.Q6_1_TEXT,Demo.Q6_2_TEXT,Demo.Q6_3_TEXT,Demo.Q6_4_TEXT,Demo.Q7,Demo.Q8,Demo.Q9,Demo.Q9_8_TEXT,Demo.Q10,Demo.Q11,Demo.Q11_4_TEXT,Demo.Q12,Demo.Q13,Demo.Q14,SC0,SC1,SC2,SC3,SC4,workerID,perfKey,browser_check,testSeq
2019-02-25 13:54:13,2019-02-25 13:54:23,0,98.24.118.246,100,9,1,2019-02-25 13:54:23,R_3HOm0fexOTeX122,,,,,35.244903564453125,-81.21939849853515625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1280x1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A34LRS5WXFCCIY,XXXX,small,XXXX
2019-02-25 13:14:27,2019-02-25 13:54:25,0,38.140.66.135,100,2397,1,2019-02-25 13:54:25,R_RVyHGc0cIA2D1VD,,,,,31.428497314453125,-90.8578033447265625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.1,1366x768,3,1,"1,2,3,4,5",,,,2,,3,When the weather is violent.,No.,What God planted here that is natural that includes animals and plants.,46,48,48,47,45,48,48,45,47,49,45,45,48,47,47,46,47,46,49,49,47,46,45,48,45,45,46,48,48,48,46,48,48,47,49,47,46,48,48,46,46,49,47,45,1963,2,2,,"2,4",,9,,6,1,4,,,,46,5,4,3,,9,1,,1,,no,18,33,37,27,27,A2ZGAH6NOSU2PO,PEB2bSC1TS1275638WqYYm,pass,02106
2019-02-25 14:00:08,2019-02-25 14:00:13,8,99.57.35.40,100,4,1,2019-02-25 14:00:14,R_verikPh89ru7w1r,,,,,42.3542022705078125,-87.8650970458984375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1280x720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A2XKVWHXJV0HWZ,XXXX,small,XXXX
2019-02-25 14:00:43,2019-02-25 14:01:04,8,99.57.35.40,100,20,1,2019-02-25 14:01:04,R_26hxRfkFWY04SM4,,,,,42.3542022705078125,-87.8650970458984375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1280x720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A2XKVWHXJV0HWZ,XXXX,small,XXXX
2019-02-25 13:30:41,2019-02-25 14:04:30,0,129.21.71.79,100,2029,1,2019-02-25 14:04:31,R_1jAJgUMzCn8CR0k,,,,,43.0800933837890625,-77.6342010498046875,anonymous,EN,Chrome,72.0.3626.119,Windows NT 6.1,1920x1080,7,1,"1,2,3,4,5",,,,1,,3,natural disasters,not that come to mind - it is just peaceful,the environment untarnished my material things,47,47,48,46,48,48,47,45,48,48,46,46,48,46,48,46,47,45,45,47,47,47,45,49,47,48,48,48,46,48,48,48,48,48,46,46,46,48,45,48,46,48,46,48,1961,2,1,,4,,,,15,3,2,,30,,,0,2,16,,14,1,,1,no problems,this was enjoyable,20,30,39,13,38,A10JXOU89D5RXR,PEB2bSC0TS1290688WqYYm,pass,02109
2019-02-25 14:06:16,2019-02-25 14:06:25,0,67.254.210.204,100,8,1,2019-02-25 14:06:25,R_12JZBXN3iLWI0A6,,,,,40.8018951416015625,-73.95310211181640625,anonymous,EN,Firefox,65.0,Windows NT 10.0,1600x900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A9ZCY6FLUCIU1,XXXX,small,XXXX
2019-02-25 13:31:09,2019-02-25 14:07:49,0,68.217.128.149,100,2200,1,2019-02-25 14:07:50,R_vxiZrVNS3uZ79jb,,,,,33.3589019775390625,-82.0099029541015625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,4,1,"1,2,3,4,5,6",,,,1,,3,It might have an opposite effect during a major storm or some kind natural disaster because I think it would cause your stress level to be too high.,I think spending time in nature helps ground you and helps you connect to your own true thoughts.,"Outside, fresh air, away from a lot of people, noise, outside influence.",45,47,48,49,47,49,48,47,46,48,48,45,48,48,48,45,47,46,49,48,49,46,46,46,47,45,49,48,48,47,49,47,48,48,48,45,47,48,48,47,47,46,47,46,1984,2,1,,"1,2",10,25,,,3,2,,5,,,1,3,16,,4,4,"I'm a nursing mother so there always seems to be a baby on me, but I'm pretty used to it and wouldn't call it a distraction, but I like to let researchers know in the interest of fair data.",1,,,11,26,34,32,31,A1NTZ2XCWWT6E5,PEB2bSC1TS1166363WqYYm,pass,02110
2019-02-25 13:46:33,2019-02-25 14:16:46,0,99.113.85.138,100,1813,1,2019-02-25 14:16:47,R_0dLFOsqWBRsucYV,,,,,25.0865020751953125,-80.44730377197265625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,6,1,"1,2,3,4,5",,,,"1,2",,3,If you really don't want to be there and you don't have a choice.,I have lived most of my life in hot climates so I like pictures of cold stuff.,Anything that isn't man-made.,46,46,48,46,46,48,47,48,47,49,48,46,48,46,46,48,47,48,46,48,48,48,46,47,46,47,47,49,47,46,48,47,46,48,48,47,48,47,48,47,47,48,48,47,1987,1,1,,"1,4",0-8,,,8-31,3,4,,,,15,5,4,19,,5,1,,1,Everything was fine.,"Your attention checks are awful. If you want someone selecting natural responses they will click the images that are striking at stand out. If you have to scan every single picture for an attention check it is just a distraction. I understand why you have to do them, I'm just telling you it's poorly executed in my opinion and detracts from the study.

If I wanted to scan for an attention check and then click randomly I can do that just as easily as  choosing 4 images that are striking to me/immediately stand out.",22,30,28,21,28,A23EEEX9LR9X6Z,PEB2bSC1TS1159916WqYYm,pass,02112
2019-02-25 13:47:57,2019-02-25 14:17:47,0,76.231.20.18,100,1789,1,2019-02-25 14:17:47,R_1jvWlU6OiXi1Asz,,,,,35.62109375,-97.47570037841796875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,5,1,"1,2,3,4,5",,,,"1,3",,1,"I guess a natural disaster would not have a positive effect on a person, especially mentally and physically",It just feels rejuvinating,"outdoors, away from the city",46,46,49,48,48,49,48,46,48,48,46,45,49,46,48,46,49,46,46,46,49,48,46,48,46,46,48,49,48,49,49,49,48,48,48,46,46,48,48,48,48,48,46,46,1976,2,1,,"1,2,3",1,2,12,,3,4,,,,11,1,3,5,,14,1,,1,n/a,"time spent is a little excessive for the pay, fun pictures though",13,37,39,22,31,A2FZFVZYY4DJ7X,PEB2bSC0TS1085998WqYYm,pass,02201
2019-02-25 13:37:51,2019-02-25 14:18:08,0,98.116.230.96,100,2416,1,2019-02-25 14:18:08,R_12hF4NQXKyfNKRu,,,,,40.5767059326171875,-73.9884033203125,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.1,1920x1080,3,1,"1,2,3,4,5",,,,"1,3",,1,If you're caught in inclement weather that adds stress to your day or makes you more susceptible to illness,No,"Anything involving the environment, such as green spaces, parks, the natural environment, etc",45,47,48,48,46,49,46,46,46,47,45,46,48,48,46,45,46,46,48,46,49,46,47,47,46,45,48,48,48,47,49,46,47,46,48,45,48,47,48,46,47,47,46,46,1986,1,3,,1,15,,,,2,1,17,,,,0,2,16,,14,1,,1,,"This is highly underpaid. You CAN'T do this in 20 minutes unless you give the task zero thought. Also, a .json file was downloaded after the images portion of the study was completed. It took me roughly 40 minutes to finish this. Increase the pay in future studies and send bonuses to people who already completed the task.",8,22,33,31,23,A2G7N0X0PNX0EE,PEB2bSC0TS1468701WqYYm,pass,02111
2019-02-25 14:06:54,2019-02-25 14:32:46,0,67.254.210.204,100,1552,1,2019-02-25 14:32:47,R_3PHlAnClEhCgsNR,,,,,40.8018951416015625,-73.95310211181640625,anonymous,EN,Firefox,65.0,Windows NT 10.0,1600x900,1,3,,,,,1,,3,"nope..live in city intentionally, --all exposure is intentional, and I don't interact",no,all living things that made by  man,49,45,49,45,47,45,47,45,49,49,49,45,49,45,47,49,47,45,45,48,45,49,45,49,48,49,45,49,45,49,45,49,49,49,47,49,45,49,45,49,45,49,45,49,1980,2,1,,1,,,,,2,1,,,,,1,1,16,,15,1,,1,all good,all good,40,41,45,8,42,A9ZCY6FLUCIU1,PEB2bSC0TS966974WqYYm,pass,02202
2019-02-25 14:44:17,2019-02-25 14:44:20,0,98.167.127.34,100,3,1,2019-02-25 14:44:20,R_1C9EdAY8V46m0kw,,,,,36.326507568359375,-115.3397979736328125,anonymous,EN,Chrome,72.0.3626.119,Windows NT 10.0,2560x1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A3MHKFOJIXO7QN,XXXX,small,XXXX
2019-02-25 14:18:02,2019-02-25 14:45:30,0,38.70.200.13,100,1647,1,2019-02-25 14:45:31,R_sp0fs01yKTjEWEV,,,,,39.52679443359375,-119.8112945556640625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,5,1,"1,2,3,4,5,6",,,,"1,3",,1,"During a hurricane and tornado, I have felt nature had the opposite effect of my intuitions.",no,Nature is anything that is beyond man's control,46,45,49,45,49,49,48,45,49,49,48,45,49,45,49,48,46,45,45,49,49,46,45,49,49,47,45,49,45,49,46,49,49,49,45,47,45,49,45,49,45,48,45,49,1955,2,1,,1,,,,,4,1,,,,,8,2,16,,11,1,,1,the blurry pictures didn't always go to the trash can even on a second try,no,22,37,45,8,50,A2YTQDLACTLIBA,PEB2bSC1TS1034644WqYYm,pass,02206
2019-02-25 14:45:52,2019-02-25 14:45:58,0,72.89.132.94,100,6,1,2019-02-25 14:45:59,R_1C9qRVSBfyFo2De,,,,,40.711395263671875,-74.0005035400390625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1280x1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A3JVLFHF518XR9,XXXX,small,XXXX
2019-02-25 14:24:52,2019-02-25 14:47:19,0,24.175.68.0,100,1347,1,2019-02-25 14:47:19,R_2fBvjVrVvcKg5pT,,,,,25.9243927001953125,-97.4626007080078125,anonymous,EN,Chrome,70.0.3650.1,Windows NT 6.1,1440x900,3,1,"1,2,3,4,5",,,,1,,3,When it's too hot or bug filled to enjoy the time out.,No.,Time among the plants and fresh air.,45,47,45,46,46,47,46,48,46,45,45,45,45,48,45,46,45,45,48,47,48,45,45,45,45,45,47,45,46,47,47,46,46,46,48,45,47,46,48,45,48,46,49,45,1992,2,"1,4",,2,,15,,,2,2,,11,,,-,1,3,,7,1,,1,,,14,22,20,29,17,A5BMKZRGHNSRT,PEB2bSC2TS907082WqYYm,pass,02207
2019-02-25 14:16:41,2019-02-25 14:52:34,0,67.163.202.196,100,2153,1,2019-02-25 14:52:34,R_OruRPx1BdsUfmYV,,,,,39.6504974365234375,-79.944000244140625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.3,1600x900,2,1,"1,2,4",,,,1,,3,"When there is bad weather. ","I always feel more relaxed and in tune with nature after spending time in it.
","Anything that isn't man made. ",48,48,49,48,46,46,48,46,46,48,48,46,49,48,48,48,46,46,48,48,46,48,45,46,46,48,48,48,48,48,48,46,49,48,48,48,48,49,48,48,46,48,46,46,1982,2,1,,3,,,15,,2,3,,,19,,0,3,16,,12,1,,1,"The only problem I had was with dragging the blurry picture, twice it dropped the blurry one and grabbed a clear one. ",,30,26,41,30,32,A3AZWYP6HBVNRU,PEB2bSC0TS1310594WqYYm,pass,02205
2019-02-25 14:28:46,2019-02-25 15:02:56,0,199.114.218.117,100,2049,1,2019-02-25 15:02:56,R_2rJB0rRnUKBsfPm,,,,,40.1103973388671875,-83.11309814453125,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,6,1,"1,4,5",,,,1,,1,There was a time i was sad and going through a lot. I went to the beach side and i felt calm and happy.,No,"Nature is anything that occurs naturally, that is not artificial.",47,46,48,47,48,47,47,47,48,48,47,47,48,47,47,48,47,47,47,48,47,48,47,48,47,48,47,48,47,47,48,48,48,47,47,47,46,47,47,47,47,47,47,47,1997,2,2,,2,,0-15,,,2,2,,0-21,,,1,2,16,,15,1,,1,,No,25,31,31,22,33,A1EXO9HRNQYHWC,PEB2bSC0TS1013778WqYYm,pass,02208
2019-02-25 14:30:28,2019-02-25 15:06:53,0,47.25.232.142,100,2185,1,2019-02-25 15:06:54,R_2ccGaupjHActgyq,,,,,44.9225006103515625,-123.31999969482421875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,2560x1440,5,1,"1,2,3,4,5,6",,,,1,,1,"natural disasters, flooding hurricanes tornado",I love trees!!!,"gods gift,, the beauty of outdoors",47,45,47,45,46,45,47,47,46,48,48,45,47,48,46,47,48,47,47,48,45,48,46,47,48,47,46,46,47,46,45,49,45,46,45,49,46,46,48,46,45,48,48,45,1975,2,1,,4,,,,18,4,4,,,,1,8,4,5,,7,1,,1,n/a,This was fun and really interesting. Thank you,33,38,23,26,31,A18O3DEA5Z4MJD,PEB2bSC2TS1071216WqYYm,pass,02210
2019-02-25 13:54:41,2019-02-25 15:09:44,0,98.24.118.246,100,4502,1,2019-02-25 15:09:44,R_2dYLBgAxvdwpYhU,,,,,35.244903564453125,-81.21939849853515625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,5,1,"1,2,4,5",,,,1,,3,If it is harsh environments it's probably not as beneficial,No not really,"Outdoors, natural things like green plants and trees, especially places around water",45,48,49,46,46,49,47,46,47,48,47,46,49,48,45,45,48,46,48,49,49,49,46,48,45,45,48,48,48,49,49,48,48,47,49,45,47,46,48,47,46,48,48,48,1989,2,1,,"1,3",13,,2,,3,1,9,,,,2,2,16,,13,1,,1,,"Everything was very clear and straightforward. I appreciated the clear instructions and the practice chance as well before getting started. Thank you so much for the opportunity to participate and best of luck with your research! ",10,31,34,26,30,A34LRS5WXFCCIY,PEB2bSC0TS1102723WqYYm,pass,02211
2019-02-25 15:12:30,2019-02-25 15:12:42,0,170.10.187.43,100,12,1,2019-02-25 15:12:43,R_242TdKV3fTAQdR3,,,,,36.183502197265625,-94.17620086669921875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A1DZMZTXWOM9MR,XXXX,small,XXXX
2019-02-25 15:13:20,2019-02-25 15:13:26,0,170.10.187.43,100,6,1,2019-02-25 15:13:27,R_1GHLsYwZQtztHaw,,,,,36.183502197265625,-94.17620086669921875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1600x900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A1DZMZTXWOM9MR,XXXX,small,XXXX
2019-02-25 14:46:26,2019-02-25 15:13:34,0,72.89.132.94,100,1627,1,2019-02-25 15:13:34,R_3stzbo1EonuDapV,,,,,40.711395263671875,-74.0005035400390625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1280x1024,1,3,,,,,1,,3,None,To me its something i avoid if possible,Areas untouched by man made objects,47,48,48,45,48,46,48,46,48,48,48,45,48,46,48,46,48,46,46,48,48,48,48,48,48,48,46,47,47,48,48,48,48,48,47,48,47,48,47,48,47,48,46,47,1974,1,2,,1,,,,,1,1,,,,,0,1,14,,7,1,,1,no problems,it went without any problems,25,34,33,17,37,A3JVLFHF518XR9,PEB2bSC1TS968086WqYYm,pass,02302
2019-02-25 15:29:01,2019-02-25 15:29:28,0,104.138.245.79,100,27,1,2019-02-25 15:29:28,R_23Ub2Xz2RCF4Ao0,,,,,36.0919952392578125,-80.3224029541015625,anonymous,EN,Chrome,71.0.3578.98,Windows NT 6.1,1600x900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A3KC385CZNYEG5,XXXX,small,XXXX
2019-02-25 14:37:25,2019-02-25 15:32:34,0,173.239.86.24,100,3309,1,2019-02-25 15:32:34,R_3ef3Nup9IKbTV5a,,,,,44.877593994140625,-117.9756011962890625,anonymous,EN,Chrome,71.0.3578.98,Windows NT 10.0,1366x768,6,1,"1,2,3,4,5",,,,1,,3,if the weather is scary like a blizzard. if you get lost. if there are many bugs.,no,areas not dominated by human intervention,46,45,47,47,47,48,48,48,49,49,48,45,49,45,47,46,47,46,45,46,48,49,45,49,47,47,45,47,45,48,47,48,49,46,45,46,45,46,45,46,47,47,48,47,1957,2,1,,4,,,,15,4,3,,,1,,8,4,5,,6,1,,1,NA,no thank you,20,39,31,13,33,A20NITCOBY4775,PEB2bSC0TS2219353WqYYm,pass,02209
2019-02-25 15:13:35,2019-02-25 15:36:36,0,199.34.4.20,100,1381,1,2019-02-25 15:36:36,R_22sqodp7uX6xEq8,,,,,35.027099609375,-85.23560333251953125,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.1,1440x900,5,1,"1,2,4,5",,,,1,,3,if the weather were bad,no,"being out in the fresh air enjoying the beauty of our world ",45,45,48,45,45,49,48,45,48,48,47,45,49,45,45,45,48,45,45,45,49,48,45,48,46,45,45,47,45,46,49,48,48,49,48,45,45,48,45,45,48,49,45,45,1972,2,1,,4,,,,20,3,4,,,,20,1,4,3,,13,1,,1,none,,10,41,40,10,17,A1ETEW9WH37WDS,PEB2bSC0TS912579WqYYm,pass,02305
2019-02-25 14:57:20,2019-02-25 15:43:13,0,69.180.17.104,100,2752,1,2019-02-25 15:43:13,R_VR5OVy4idYHahJn,,,,,33.5531005859375,-84.400299072265625,anonymous,EN,Chrome,72.0.3626.119,Windows NT 6.3,1366x768,6,1,"4,5",,,,1,,1,"yeah, very rarely i had opposite effect.",it would give happiness and great strength.,its great thing to protect. it would give whatever we want to live.,47,48,49,45,48,48,49,46,48,48,49,46,49,48,49,48,48,46,46,48,48,48,46,48,49,48,48,48,46,47,48,48,48,48,49,48,45,48,45,48,47,48,46,48,1982,2,1,,"1,2,3,4",1,3,3,30,2,4,,,,30,9,4,16,,13,1,,1,"no, all was good",its good to take had a great exposure.,26,34,38,16,37,A3JKTMLUUCR46A,PEB2bSC0TS1431923WqYYm,pass,02303
2019-02-25 15:14:19,2019-02-25 15:46:09,0,170.10.187.43,100,1909,1,2019-02-25 15:46:09,R_8tVGPX2d6H51Z29,,,,,36.183502197265625,-94.17620086669921875,anonymous,EN,Firefox,65.0,Windows NT 10.0,1920x1080,6,1,"1,2,3,4,5,6",,,,1,,3,I'm not really certain about any instances were this might be the case.,No,The environment of all living things that consists of both plants and animals.,47,45,49,47,48,48,48,45,47,49,48,45,48,45,48,47,48,46,48,48,47,49,45,47,48,46,45,49,45,49,47,48,49,48,47,47,45,49,48,48,46,49,45,48,1980,1,2,,"1,3",30,,8,,3,3,,,2,,6,3,14,,13,1,,1,n/a,n/a,23,42,43,21,41,A1DZMZTXWOM9MR,PEB2bSC0TS898668WqYYm,pass,02306
2019-02-25 15:32:27,2019-02-25 15:57:40,0,65.29.200.76,100,1513,1,2019-02-25 15:57:40,R_2OVdH8OpbGj1WAR,,,,,39.9528045654296875,-83.78040313720703125,anonymous,EN,Firefox,65.0,Windows NT 10.0,1366x768,5,1,"1,2,3,4,5,6",,,,1,,3,"I cannot, everytime I am in nature it makes me grateful and thankful",I do not,I define nature as natural beauty. Something that puts your mind at ease,47,45,49,45,48,45,49,45,49,48,49,45,49,45,49,49,49,45,45,49,46,49,45,49,47,49,45,49,45,49,46,49,49,48,49,49,45,49,45,49,45,48,45,48,1984,1,1,,3,,,,,3,3,,,,,10,3,16,,14,1,,1,They all loaded but it said I didnt drag blurry image to trash one time when I know that I did.,I just want to thank you for allowing me to work on your hit. I really enjoyed completing ti and it was very peaceful.,36,44,45,9,41,AXKV2UQ5HEG29,PEB2bSC1TS937718WqYYm,pass,02308
2019-02-25 15:23:16,2019-02-25 15:58:56,0,75.86.105.5,100,2140,1,2019-02-25 15:58:57,R_3GCb1f34sTWTOBL,,,,,42.716094970703125,-87.82330322265625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,3,1,"1,2,3,4,5",,,,"1,3",,1,"In the case of a disaster, nature might be more disconcerting than comforting.","Spending time in nature often helps me decompress and think. ","I live in a very urban area, but I also live right above a river valley and get to interact with nature quite a bit. Nature is anything not manmade. ",48,45,49,45,49,47,49,45,49,49,47,45,49,46,49,48,49,45,45,49,47,49,45,49,49,48,46,49,48,49,46,49,49,49,47,48,45,49,45,49,45,49,45,48,1958,1,1,,2,,3,,,3,2,,3,,,1,1,3,,9,1,,1,,,29,44,45,12,47,A2EHH2ZFIRF1BF,PEB2bSC2TS1248471WqYYm,pass,02307
2019-02-25 16:32:18,2019-02-25 16:32:21,0,98.247.72.61,100,2,1,2019-02-25 16:32:21,R_Re2FTGG6qP2QvGp,,,,,47.62890625,-117.551300048828125,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.1,1280x720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A37P8UZ3SAKM7A,XXXX,small,XXXX
2019-02-25 16:26:24,2019-02-25 16:51:23,0,73.125.214.173,100,1498,1,2019-02-25 16:51:23,R_2D0RsHWtlF8NBGp,,,,,26.21539306640625,-80.27100372314453125,anonymous,EN,Chrome,72.0.3626.119,Macintosh,1440x900,6,1,"1,2,4,5",,,,1,,3,"No, I can't",no,"plants, animals, landscapes of the earth",48,45,49,45,46,45,49,45,48,48,48,45,49,46,46,47,49,45,48,45,45,49,45,47,46,47,45,49,47,48,45,49,49,47,49,49,45,49,46,46,48,48,45,45,1969,2,1,,2,,49,,,3,2,,15,,,5,3,19,,13,1,,1,,no,34,44,45,20,21,A15X0MSBZ74TFT,PEB2bSC1TS941407WqYYm,pass,02312
2019-02-25 17:02:17,2019-02-25 17:02:22,0,108.208.234.104,100,4,1,2019-02-25 17:02:22,R_3lELlRy8iFm72qW,,,,,36.9766998291015625,-121.95550537109375,anonymous,EN,Chrome,72.0.3626.109,Macintosh,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A3KIBR0RYVLOJF,XXXX,small,XXXX
2019-02-25 16:45:20,2019-02-25 17:07:41,0,73.97.191.126,100,1341,1,2019-02-25 17:07:41,R_2SGBMQKqRiA20I4,,,,,47.6858978271484375,-122.29940032958984375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1600x900,4,1,"1,2,4",,,,1,,3,"When natural disasters happen, there is nothing beneficial.",N/A,"Nature, to me, is the outdoors and everything in it.",49,47,49,46,48,45,47,47,47,48,47,45,49,48,47,49,48,47,47,49,45,48,47,47,47,49,46,49,48,49,45,48,49,47,47,49,46,48,45,47,45,47,47,49,1988,2,1,,2,,0-25,,,3,1,5,,,,5,2,3,,13,1,,1,,"None but that was an interesting study to do, a lot different from what is usually done and so for that I thank you for making things less redundant for us workers.",38,34,36,23,40,A219Y0MX694TM2,PEB2bSC0TS890655WqYYm,pass,02401
2019-02-25 17:04:50,2019-02-25 17:13:47,0,63.143.199.48,100,536,1,2019-02-25 17:13:48,R_1oyZ7w7XufaqxJ6,,,,,40.6800994873046875,-73.9207000732421875,anonymous,EN,Chrome,72.0.3626.109,Macintosh,2560x1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A3SD02HCW68EUL,XXXX,small,XXXX
2019-02-25 17:13:55,2019-02-25 17:14:00,8,63.143.199.48,100,4,1,2019-02-25 17:14:00,R_Dct84f3h7IPbBC1,,,,,40.6800994873046875,-73.9207000732421875,anonymous,EN,Chrome,72.0.3626.109,Macintosh,2560x1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A3SD02HCW68EUL,XXXX,small,XXXX
2019-02-25 17:33:49,2019-02-25 17:34:21,0,76.117.182.123,100,32,1,2019-02-25 17:34:22,R_Us6onwch7o4JVTj,,,,,40.8022003173828125,-74.19139862060546875,anonymous,EN,Chrome,49.0.2623.112,Windows NT 5.1,1680x1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A1RATFICCKLCQ,XXXX,small,XXXX
2019-02-25 17:02:36,2019-02-25 17:34:26,0,108.208.234.104,100,1910,1,2019-02-25 17:34:27,R_1QasLVZNud7MGUX,,,,,36.9766998291015625,-121.95550537109375,anonymous,EN,Chrome,72.0.3626.109,Macintosh,1920x1080,5,1,"1,2,4,5",,,,"1,3",,1,If I had a scary time in nature I would feel the opposite of my intuitions.,No,"Nature is the outside world, outside my home.",48,46,48,46,48,47,49,45,47,48,48,45,49,48,48,48,48,46,48,48,48,48,45,48,48,47,45,48,46,49,48,49,48,46,46,48,45,49,46,48,45,49,46,48,1979,2,1,,3,,,15,,4,3,,,35,,7,3,16,,13,1,,1,No problems,None,26,42,40,23,42,A3KIBR0RYVLOJF,PEB2bSC2TS948235WqYYm,pass,02403
